timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,-21.0483826823,0.0,0,0.0,0.0,0.0
2014-04-01 00:05:00,-20.2954768676,0.0,0,0.0,0.0,0.0
2014-04-01 00:10:00,-18.1272294683,0.0,0,0.0,0.0,0.0
2014-04-01 00:15:00,-20.1716653997,0.0,0,0.0,0.0,0.0
2014-04-01 00:20:00,-21.223761612,0.0,0,0.0,0.0,0.0
2014-04-01 00:25:00,-19.1044911334,0.0,0,0.0,0.0,0.0
2014-04-01 00:30:00,-21.5894464959,0.0,0,0.0,0.0,0.0
2014-04-01 00:35:00,-18.9450416275,0.0,0,0.0,0.0,0.0
2014-04-01 00:40:00,-18.3058925306,0.0,0,0.0,0.0,0.0
2014-04-01 00:45:00,-18.6397572378,0.0,0,0.0,0.0,0.0
2014-04-01 00:50:00,-21.3480114749,0.0,0,0.0,0.0,0.0
2014-04-01 00:55:00,-19.6692236762,0.0,0,0.0,0.0,0.0
2014-04-01 01:00:00,-21.1877822545,0.0,0,0.0,0.0,0.0
2014-04-01 01:05:00,-20.124932244,0.0,0,0.0,0.0,0.0
2014-04-01 01:10:00,-19.9222364992,0.0,0,0.0,0.0,0.0
2014-04-01 01:15:00,-21.227652606,0.0,0,0.0,0.0,0.0
2014-04-01 01:20:00,-19.6939504468,0.0,0,0.0,0.0,0.0
2014-04-01 01:25:00,-21.2081309243,0.0,0,0.0,0.0,0.0
2014-04-01 01:30:00,-18.4026486599,0.0,0,0.0,0.0,0.0
2014-04-01 01:35:00,-20.5452432622,0.0,0,0.0,0.0,0.0
2014-04-01 01:40:00,-20.8103482262,0.0,0,0.0,0.0,0.0
2014-04-01 01:45:00,-21.5963895846,0.0,0,0.0,0.0,0.0
2014-04-01 01:50:00,-18.8972956749,0.0,0,0.0,0.0,0.0
2014-04-01 01:55:00,-20.4168795204,0.0,0,0.0,0.0,0.0
2014-04-01 02:00:00,-19.7330262548,0.0,0,0.0,0.0,0.0
2014-04-01 02:05:00,-19.5310866222,0.0,0,0.0,0.0,0.0
2014-04-01 02:10:00,-18.4268542208,0.0,0,0.0,0.0,0.0
2014-04-01 02:15:00,-18.5369333224,0.0,0,0.0,0.0,0.0
2014-04-01 02:20:00,-21.3479538458,0.0,0,0.0,0.0,0.0
2014-04-01 02:25:00,-20.9990137293,0.0,0,0.0,0.0,0.0
2014-04-01 02:30:00,-19.5293645212,0.0,0,0.0,0.0,0.0
2014-04-01 02:35:00,-21.3139463256,0.0,0,0.0,0.0,0.0
2014-04-01 02:40:00,-18.3230647393,0.0,0,0.0,0.0,0.0
2014-04-01 02:45:00,-20.4990956681,0.0,0,0.0,0.0,0.0
2014-04-01 02:50:00,-21.4727042109,0.0,0,0.0,0.0,0.0
2014-04-01 02:55:00,-21.3554569241,0.0,0,0.0,0.0,0.0
2014-04-01 03:00:00,-19.4911310398,0.0,0,0.0,0.0,0.0
2014-04-01 03:05:00,-20.9809354122,0.0,0,0.0,0.0,0.0
2014-04-01 03:10:00,-19.7098725821,0.0,0,0.0,0.0,0.0
2014-04-01 03:15:00,-21.3605526576,0.0,0,0.0,0.0,0.0
2014-04-01 03:20:00,-20.1230478006,0.0,0,0.0,0.0,0.0
2014-04-01 03:25:00,-21.0594281964,0.0,0,0.0,0.0,0.0
2014-04-01 03:30:00,-18.3142863292,0.0,0,0.0,0.0,0.0
2014-04-01 03:35:00,-20.3601038864,0.0,0,0.0,0.0,0.0
2014-04-01 03:40:00,-20.2011367099,0.0,0,0.0,0.0,0.0
2014-04-01 03:45:00,-20.4399068869,0.0,0,0.0,0.0,0.0
2014-04-01 03:50:00,-20.7825664317,0.0,0,0.0,0.0,0.0
2014-04-01 03:55:00,-21.6724358801,0.0,0,0.0,0.0,0.0
2014-04-01 04:00:00,-21.1427283271,0.0,0,0.0,0.0,0.0
2014-04-01 04:05:00,-18.8785519657,0.0,0,0.0,0.0,0.0
2014-04-01 04:10:00,-21.3035850772,0.0,0,0.0,0.0,0.0
2014-04-01 04:15:00,-18.4883187105,0.0,0,0.0,0.0,0.0
2014-04-01 04:20:00,-20.4887943427,0.0,0,0.0,0.0,0.0
2014-04-01 04:25:00,-21.531015233,0.0,0,0.0,0.0,0.0
2014-04-01 04:30:00,-18.4044882169,0.0,0,0.0,0.0,0.0
2014-04-01 04:35:00,-21.3987706132,0.0,0,0.0,0.0,0.0
2014-04-01 04:40:00,-21.1944829369,0.0,0,0.0,0.0,0.0
2014-04-01 04:45:00,-20.0151017354,0.0,0,0.0,0.0,0.0
2014-04-01 04:50:00,-19.2355904092,0.0,0,0.0,0.0,0.0
2014-04-01 04:55:00,-19.6217529123,0.0,0,0.0,0.0,0.0
2014-04-01 05:00:00,-21.8746325428,0.0,0,0.0,0.0,0.0
2014-04-01 05:05:00,-18.8067902246,0.0,0,0.0,0.0,0.0
2014-04-01 05:10:00,-20.3184171513,0.0,0,0.0,0.0,0.0
2014-04-01 05:15:00,-18.3329629915,0.0,0,0.0,0.0,0.0
2014-04-01 05:20:00,-18.8715722568,0.0,0,0.0,0.0,0.0
2014-04-01 05:25:00,-21.0532655523,0.0,0,0.0,0.0,0.0
2014-04-01 05:30:00,-19.2103961614,0.0,0,0.0,0.0,0.0
2014-04-01 05:35:00,-21.9430642823,0.0,0,0.0,0.0,0.0
2014-04-01 05:40:00,-20.0032681724,0.0,0,0.0,0.0,0.0
2014-04-01 05:45:00,-20.0661573012,0.0,0,0.0,0.0,0.0
2014-04-01 05:50:00,-18.1452589573,0.0,0,0.0,0.0,0.0
2014-04-01 05:55:00,-21.8261069983,0.0,0,0.0,0.0,0.0
2014-04-01 06:00:00,-18.6969337635,0.0,0,0.0,0.0,0.0
2014-04-01 06:05:00,-20.1533623952,0.0,0,0.0,0.0,0.0
2014-04-01 06:10:00,-19.5826984398,0.0,0,0.0,0.0,0.0
2014-04-01 06:15:00,-19.662338803,0.0,0,0.0,0.0,0.0
2014-04-01 06:20:00,-20.5732006641,0.0,0,0.0,0.0,0.0
2014-04-01 06:25:00,-20.6483547084,0.0,0,0.0,0.0,0.0
2014-04-01 06:30:00,-18.6171544594,0.0,0,0.0,0.0,0.0
2014-04-01 06:35:00,-19.9983466125,0.0,0,0.0,0.0,0.0
2014-04-01 06:40:00,-21.1619097966,0.0,0,0.0,0.0,0.0
2014-04-01 06:45:00,-19.7731459342,0.0,0,0.0,0.0,0.0
2014-04-01 06:50:00,-18.6632178833,0.0,0,0.0,0.0,0.0
2014-04-01 06:55:00,-19.2528677726,0.0,0,0.0,0.0,0.0
2014-04-01 07:00:00,-18.8495182564,0.0,0,0.0,0.0,0.0
2014-04-01 07:05:00,-18.5032698717,0.0,0,0.0,0.0,0.0
2014-04-01 07:10:00,-19.5103245097,0.0,0,0.0,0.0,0.0
2014-04-01 07:15:00,-20.1637449728,0.0,0,0.0,0.0,0.0
2014-04-01 07:20:00,-18.2910061011,0.0,0,0.0,0.0,0.0
2014-04-01 07:25:00,-20.4152934889,0.0,0,0.0,0.0,0.0
2014-04-01 07:30:00,-21.9720977607,0.0,0,0.0,0.0,0.0
2014-04-01 07:35:00,-21.8564997281,0.0,0,0.0,0.0,0.0
2014-04-01 07:40:00,-21.316693928,0.0,0,0.0,0.0,0.0
2014-04-01 07:45:00,-19.0653644512,0.0,0,0.0,0.0,0.0
2014-04-01 07:50:00,-18.0896303859,0.0,0,0.0,0.0,0.0
2014-04-01 07:55:00,-21.3341668115,0.0,0,0.0,0.0,0.0
2014-04-01 08:00:00,-18.2228809279,0.0,0,0.0,0.0,0.0
2014-04-01 08:05:00,-18.8225123259,0.0,0,0.0,0.0,0.0
2014-04-01 08:10:00,-20.1778128618,0.0,0,0.0,0.0,0.0
2014-04-01 08:15:00,-18.7135121566,0.0,0,0.0,0.0,0.0
2014-04-01 08:20:00,-21.3351533252,0.0,0,0.0,0.0,0.0
2014-04-01 08:25:00,-21.108638785,0.0,0,0.0,0.0,0.0
2014-04-01 08:30:00,-21.0230780229,0.0,0,0.0,0.0,0.0
2014-04-01 08:35:00,-21.2645104636,0.0,0,0.0,0.0,0.0
2014-04-01 08:40:00,-18.8788071211,0.0,0,0.0,0.0,0.0
2014-04-01 08:45:00,-20.9155695046,0.0,0,0.0,0.0,0.0
2014-04-01 08:50:00,-19.4211260104,0.0,0,0.0,0.0,0.0
